Date,Time,State,Group,Unit_normalized,Sales_normalized
5-Oct-2020, Evening, NT, Women,0.015873015873015872,0.015873015873015872
5-Oct-2020, Evening, NT, Seniors,0.1111111111111111,0.1111111111111111
5-Oct-2020, Morning, SA, Kids,0.36507936507936506,0.36507936507936506
5-Oct-2020, Morning, SA, Men,0.47619047619047616,0.47619047619047616
5-Oct-2020, Morning, SA, Women,0.23809523809523808,0.23809523809523808
5-Oct-2020, Morning, SA, Seniors,0.47619047619047616,0.47619047619047616
5-Oct-2020, Afternoon, SA, Kids,0.4126984126984127,0.4126984126984127
5-Oct-2020, Afternoon, SA, Men,0.23809523809523808,0.23809523809523808
5-Oct-2020, Afternoon, SA, Women,0.31746031746031744,0.31746031746031744
5-Oct-2020, Afternoon, SA, Seniors,0.5079365079365079,0.5079365079365079
5-Oct-2020, Evening, SA, Kids,0.5079365079365079,0.5079365079365079
5-Oct-2020, Evening, SA, Men,0.38095238095238093,0.38095238095238093
5-Oct-2020, Evening, SA, Women,0.47619047619047616,0.47619047619047616
5-Oct-2020, Evening, SA, Seniors,0.14285714285714285,0.14285714285714285
5-Oct-2020, Morning, VIC, Kids,0.5714285714285714,0.5714285714285714
5-Oct-2020, Morning, VIC, Men,0.6507936507936508,0.6507936507936508
5-Oct-2020, Morning, VIC, Women,0.6190476190476191,0.6190476190476191
5-Oct-2020, Morning, VIC, Seniors,0.5714285714285714,0.5714285714285714
5-Oct-2020, Afternoon, VIC, Kids,0.5079365079365079,0.5079365079365079
5-Oct-2020, Afternoon, VIC, Men,0.49206349206349204,0.49206349206349204
5-Oct-2020, Afternoon, VIC, Women,0.4603174603174603,0.4603174603174603
5-Oct-2020, Afternoon, VIC, Seniors,0.47619047619047616,0.47619047619047616
5-Oct-2020, Evening, VIC, Kids,0.6031746031746031,0.6031746031746031
5-Oct-2020, Evening, VIC, Men,0.5714285714285714,0.5714285714285714
5-Oct-2020, Evening, VIC, Women,0.4444444444444444,0.4444444444444444
5-Oct-2020, Evening, VIC, Seniors,0.6666666666666666,0.6666666666666666
5-Oct-2020, Morning, QLD, Kids,0.07936507936507936,0.07936507936507936
5-Oct-2020, Morning, QLD, Men,0.14285714285714285,0.14285714285714285
5-Oct-2020, Morning, QLD, Women,0.1746031746031746,0.1746031746031746
5-Oct-2020, Morning, QLD, Seniors,0.1111111111111111,0.1111111111111111
5-Oct-2020, Afternoon, QLD, Kids,0.15873015873015872,0.15873015873015872
5-Oct-2020, Afternoon, QLD, Men,0.25396825396825395,0.25396825396825395
5-Oct-2020, Afternoon, QLD, Women,0.1111111111111111,0.1111111111111111
5-Oct-2020, Afternoon, QLD, Seniors,0.23809523809523808,0.23809523809523808
5-Oct-2020, Evening, QLD, Kids,0.1746031746031746,0.1746031746031746
5-Oct-2020, Evening, QLD, Men,0.06349206349206349,0.06349206349206349
5-Oct-2020, Evening, QLD, Women,0.1111111111111111,0.1111111111111111
5-Oct-2020, Evening, QLD, Seniors,0.2857142857142857,0.2857142857142857
5-Oct-2020, Morning, NSW, Kids,0.5714285714285714,0.5714285714285714
5-Oct-2020, Morning, NSW, Men,0.2857142857142857,0.2857142857142857
5-Oct-2020, Morning, NSW, Women,0.20634920634920634,0.20634920634920634
5-Oct-2020, Morning, NSW, Seniors,0.31746031746031744,0.31746031746031744
5-Oct-2020, Afternoon, NSW, Kids,0.5238095238095238,0.5238095238095238
5-Oct-2020, Afternoon, NSW, Men,0.47619047619047616,0.47619047619047616
5-Oct-2020, Afternoon, NSW, Women,0.42857142857142855,0.42857142857142855
5-Oct-2020, Afternoon, NSW, Seniors,0.2857142857142857,0.2857142857142857
5-Oct-2020, Evening, NSW, Kids,0.4126984126984127,0.4126984126984127
5-Oct-2020, Evening, NSW, Men,0.4444444444444444,0.4444444444444444
5-Oct-2020, Evening, NSW, Women,0.3333333333333333,0.3333333333333333
5-Oct-2020, Evening, NSW, Seniors,0.5079365079365079,0.5079365079365079
5-Oct-2020, Morning, TAS, Kids,0.1111111111111111,0.1111111111111111
5-Oct-2020, Morning, TAS, Men,0.19047619047619047,0.19047619047619047
5-Oct-2020, Morning, TAS, Women,0.047619047619047616,0.047619047619047616
5-Oct-2020, Morning, TAS, Seniors,0.14285714285714285,0.14285714285714285
5-Oct-2020, Afternoon, TAS, Kids,0.07936507936507936,0.07936507936507936
5-Oct-2020, Afternoon, TAS, Men,0.09523809523809523,0.09523809523809523
5-Oct-2020, Afternoon, TAS, Women,0.015873015873015872,0.015873015873015872
5-Oct-2020, Afternoon, TAS, Seniors,0.12698412698412698,0.12698412698412698
5-Oct-2020, Evening, TAS, Kids,0.20634920634920634,0.20634920634920634
5-Oct-2020, Evening, TAS, Men,0.15873015873015872,0.15873015873015872
5-Oct-2020, Evening, TAS, Women,0.1746031746031746,0.1746031746031746
5-Oct-2020, Evening, TAS, Seniors,0.031746031746031744,0.031746031746031744
6-Oct-2020, Morning, WA, Kids,0.19047619047619047,0.19047619047619047
6-Oct-2020, Morning, WA, Men,0.06349206349206349,0.06349206349206349
6-Oct-2020, Morning, WA, Women,0.12698412698412698,0.12698412698412698
6-Oct-2020, Morning, WA, Seniors,0.1746031746031746,0.1746031746031746
6-Oct-2020, Afternoon, WA, Kids,0.047619047619047616,0.047619047619047616
6-Oct-2020, Afternoon, WA, Men,0.15873015873015872,0.15873015873015872
6-Oct-2020, Afternoon, WA, Women,0.20634920634920634,0.20634920634920634
6-Oct-2020, Afternoon, WA, Seniors,0.09523809523809523,0.09523809523809523
6-Oct-2020, Evening, WA, Kids,0.09523809523809523,0.09523809523809523
6-Oct-2020, Evening, WA, Men,0.19047619047619047,0.19047619047619047
6-Oct-2020, Evening, WA, Women,0.031746031746031744,0.031746031746031744
6-Oct-2020, Evening, WA, Seniors,0.09523809523809523,0.09523809523809523
6-Oct-2020, Morning, NT, Kids,0.1111111111111111,0.1111111111111111
6-Oct-2020, Morning, NT, Men,0.14285714285714285,0.14285714285714285
6-Oct-2020, Morning, NT, Women,0.015873015873015872,0.015873015873015872
6-Oct-2020, Morning, NT, Seniors,0.12698412698412698,0.12698412698412698
6-Oct-2020, Afternoon, NT, Kids,0.12698412698412698,0.12698412698412698
6-Oct-2020, Afternoon, NT, Men,0.1111111111111111,0.1111111111111111
6-Oct-2020, Afternoon, NT, Women,0.06349206349206349,0.06349206349206349
6-Oct-2020, Afternoon, NT, Seniors,0.20634920634920634,0.20634920634920634
6-Oct-2020, Evening, NT, Kids,0.015873015873015872,0.015873015873015872
6-Oct-2020, Evening, NT, Men,0.1111111111111111,0.1111111111111111
6-Oct-2020, Evening, NT, Women,0.015873015873015872,0.015873015873015872
6-Oct-2020, Evening, NT, Seniors,0.12698412698412698,0.12698412698412698
6-Oct-2020, Morning, SA, Kids,0.38095238095238093,0.38095238095238093
6-Oct-2020, Morning, SA, Men,0.23809523809523808,0.23809523809523808
6-Oct-2020, Morning, SA, Women,0.36507936507936506,0.36507936507936506
6-Oct-2020, Morning, SA, Seniors,0.36507936507936506,0.36507936507936506
6-Oct-2020, Afternoon, SA, Kids,0.47619047619047616,0.47619047619047616
6-Oct-2020, Afternoon, SA, Men,0.23809523809523808,0.23809523809523808
6-Oct-2020, Afternoon, SA, Women,0.2698412698412698,0.2698412698412698
6-Oct-2020, Afternoon, SA, Seniors,0.38095238095238093,0.38095238095238093
6-Oct-2020, Evening, SA, Kids,0.30158730158730157,0.30158730158730157
6-Oct-2020, Evening, SA, Men,0.2698412698412698,0.2698412698412698
6-Oct-2020, Evening, SA, Women,0.49206349206349204,0.49206349206349204
6-Oct-2020, Evening, SA, Seniors,0.31746031746031744,0.31746031746031744
6-Oct-2020, Morning, VIC, Kids,0.7619047619047619,0.7619047619047619
6-Oct-2020, Morning, VIC, Men,0.4126984126984127,0.4126984126984127
6-Oct-2020, Morning, VIC, Women,0.5238095238095238,0.5238095238095238
6-Oct-2020, Morning, VIC, Seniors,0.5555555555555556,0.5555555555555556
6-Oct-2020, Afternoon, VIC, Kids,0.6190476190476191,0.6190476190476191
6-Oct-2020, Afternoon, VIC, Men,0.5079365079365079,0.5079365079365079
6-Oct-2020, Afternoon, VIC, Women,0.7301587301587301,0.7301587301587301
6-Oct-2020, Afternoon, VIC, Seniors,0.746031746031746,0.746031746031746
6-Oct-2020, Evening, VIC, Kids,0.746031746031746,0.746031746031746
6-Oct-2020, Evening, VIC, Men,0.6984126984126984,0.6984126984126984
6-Oct-2020, Evening, VIC, Women,0.36507936507936506,0.36507936507936506
6-Oct-2020, Evening, VIC, Seniors,0.4603174603174603,0.4603174603174603
6-Oct-2020, Morning, QLD, Kids,0.14285714285714285,0.14285714285714285
6-Oct-2020, Morning, QLD, Men,0.07936507936507936,0.07936507936507936
6-Oct-2020, Morning, QLD, Women,0.1111111111111111,0.1111111111111111
6-Oct-2020, Morning, QLD, Seniors,0.20634920634920634,0.20634920634920634
6-Oct-2020, Afternoon, QLD, Kids,0.07936507936507936,0.07936507936507936
6-Oct-2020, Afternoon, QLD, Men,0.20634920634920634,0.20634920634920634
6-Oct-2020, Afternoon, QLD, Women,0.047619047619047616,0.047619047619047616
6-Oct-2020, Afternoon, QLD, Seniors,0.07936507936507936,0.07936507936507936
6-Oct-2020, Evening, QLD, Kids,0.23809523809523808,0.23809523809523808
6-Oct-2020, Evening, QLD, Men,0.19047619047619047,0.19047619047619047
6-Oct-2020, Evening, QLD, Women,0.2698412698412698,0.2698412698412698
6-Oct-2020, Evening, QLD, Seniors,0.2857142857142857,0.2857142857142857
6-Oct-2020, Morning, NSW, Kids,0.5555555555555556,0.5555555555555556
6-Oct-2020, Morning, NSW, Men,0.5238095238095238,0.5238095238095238
6-Oct-2020, Morning, NSW, Women,0.20634920634920634,0.20634920634920634
6-Oct-2020, Morning, NSW, Seniors,0.23809523809523808,0.23809523809523808
6-Oct-2020, Afternoon, NSW, Kids,0.5873015873015873,0.5873015873015873
6-Oct-2020, Afternoon, NSW, Men,0.38095238095238093,0.38095238095238093
6-Oct-2020, Afternoon, NSW, Women,0.49206349206349204,0.49206349206349204
6-Oct-2020, Afternoon, NSW, Seniors,0.42857142857142855,0.42857142857142855
6-Oct-2020, Evening, NSW, Kids,0.6031746031746031,0.6031746031746031
6-Oct-2020, Evening, NSW, Men,0.2857142857142857,0.2857142857142857
6-Oct-2020, Evening, NSW, Women,0.4126984126984127,0.4126984126984127
6-Oct-2020, Evening, NSW, Seniors,0.5079365079365079,0.5079365079365079
6-Oct-2020, Morning, TAS, Kids,0.19047619047619047,0.19047619047619047
6-Oct-2020, Morning, TAS, Men,0.047619047619047616,0.047619047619047616
6-Oct-2020, Morning, TAS, Women,0.19047619047619047,0.19047619047619047
6-Oct-2020, Morning, TAS, Seniors,0.19047619047619047,0.19047619047619047
6-Oct-2020, Afternoon, TAS, Kids,0.1746031746031746,0.1746031746031746
6-Oct-2020, Afternoon, TAS, Men,0.14285714285714285,0.14285714285714285
6-Oct-2020, Afternoon, TAS, Women,0.07936507936507936,0.07936507936507936
6-Oct-2020, Afternoon, TAS, Seniors,0.047619047619047616,0.047619047619047616
6-Oct-2020, Evening, TAS, Kids,0.031746031746031744,0.031746031746031744
6-Oct-2020, Evening, TAS, Men,0.12698412698412698,0.12698412698412698
6-Oct-2020, Evening, TAS, Women,0.12698412698412698,0.12698412698412698
6-Oct-2020, Evening, TAS, Seniors,0.09523809523809523,0.09523809523809523
7-Oct-2020, Morning, WA, Kids,0.15873015873015872,0.15873015873015872
7-Oct-2020, Morning, WA, Men,0.20634920634920634,0.20634920634920634
7-Oct-2020, Morning, WA, Women,0.1111111111111111,0.1111111111111111
7-Oct-2020, Morning, WA, Seniors,0.1111111111111111,0.1111111111111111
7-Oct-2020, Afternoon, WA, Kids,0.031746031746031744,0.031746031746031744
7-Oct-2020, Afternoon, WA, Men,0.20634920634920634,0.20634920634920634
7-Oct-2020, Afternoon, WA, Women,0.047619047619047616,0.047619047619047616
7-Oct-2020, Afternoon, WA, Seniors,0.1111111111111111,0.1111111111111111
7-Oct-2020, Evening, WA, Kids,0.09523809523809523,0.09523809523809523
7-Oct-2020, Evening, WA, Men,0.1111111111111111,0.1111111111111111
7-Oct-2020, Evening, WA, Women,0.12698412698412698,0.12698412698412698
7-Oct-2020, Evening, WA, Seniors,0.047619047619047616,0.047619047619047616
7-Oct-2020, Morning, NT, Kids,0.015873015873015872,0.015873015873015872
7-Oct-2020, Morning, NT, Men,0.07936507936507936,0.07936507936507936
7-Oct-2020, Morning, NT, Women,0.14285714285714285,0.14285714285714285
7-Oct-2020, Morning, NT, Seniors,0.14285714285714285,0.14285714285714285
7-Oct-2020, Afternoon, NT, Kids,0.19047619047619047,0.19047619047619047
7-Oct-2020, Afternoon, NT, Men,0.06349206349206349,0.06349206349206349
7-Oct-2020, Afternoon, NT, Women,0.06349206349206349,0.06349206349206349
7-Oct-2020, Afternoon, NT, Seniors,0.1746031746031746,0.1746031746031746
7-Oct-2020, Evening, NT, Kids,0.015873015873015872,0.015873015873015872
7-Oct-2020, Evening, NT, Men,0.15873015873015872,0.15873015873015872
7-Oct-2020, Evening, NT, Women,0.09523809523809523,0.09523809523809523
7-Oct-2020, Evening, NT, Seniors,0.19047619047619047,0.19047619047619047
7-Oct-2020, Morning, SA, Kids,0.3333333333333333,0.3333333333333333
7-Oct-2020, Morning, SA, Men,0.25396825396825395,0.25396825396825395
7-Oct-2020, Morning, SA, Women,0.1746031746031746,0.1746031746031746
7-Oct-2020, Morning, SA, Seniors,0.3333333333333333,0.3333333333333333
7-Oct-2020, Afternoon, SA, Kids,0.25396825396825395,0.25396825396825395
7-Oct-2020, Afternoon, SA, Men,0.49206349206349204,0.49206349206349204
7-Oct-2020, Afternoon, SA, Women,0.23809523809523808,0.23809523809523808
7-Oct-2020, Afternoon, SA, Seniors,0.3492063492063492,0.3492063492063492
7-Oct-2020, Evening, SA, Kids,0.25396825396825395,0.25396825396825395
7-Oct-2020, Evening, SA, Men,0.5238095238095238,0.5238095238095238
7-Oct-2020, Evening, SA, Women,0.2222222222222222,0.2222222222222222
7-Oct-2020, Evening, SA, Seniors,0.20634920634920634,0.20634920634920634
7-Oct-2020, Morning, VIC, Kids,0.42857142857142855,0.42857142857142855
7-Oct-2020, Morning, VIC, Men,0.5396825396825397,0.5396825396825397
7-Oct-2020, Morning, VIC, Women,0.4126984126984127,0.4126984126984127
7-Oct-2020, Morning, VIC, Seniors,0.6349206349206349,0.6349206349206349
7-Oct-2020, Afternoon, VIC, Kids,0.4126984126984127,0.4126984126984127
7-Oct-2020, Afternoon, VIC, Men,0.36507936507936506,0.36507936507936506
7-Oct-2020, Afternoon, VIC, Women,0.5396825396825397,0.5396825396825397
7-Oct-2020, Afternoon, VIC, Seniors,0.6666666666666666,0.6666666666666666
7-Oct-2020, Evening, VIC, Kids,0.7142857142857143,0.7142857142857143
7-Oct-2020, Evening, VIC, Men,0.4126984126984127,0.4126984126984127
7-Oct-2020, Evening, VIC, Women,0.49206349206349204,0.49206349206349204
7-Oct-2020, Evening, VIC, Seniors,0.746031746031746,0.746031746031746
7-Oct-2020, Morning, QLD, Kids,0.15873015873015872,0.15873015873015872
7-Oct-2020, Morning, QLD, Men,0.1746031746031746,0.1746031746031746
7-Oct-2020, Morning, QLD, Women,0.09523809523809523,0.09523809523809523
7-Oct-2020, Morning, QLD, Seniors,0.2698412698412698,0.2698412698412698
7-Oct-2020, Afternoon, QLD, Kids,0.06349206349206349,0.06349206349206349
7-Oct-2020, Afternoon, QLD, Men,0.2857142857142857,0.2857142857142857
7-Oct-2020, Afternoon, QLD, Women,0.1111111111111111,0.1111111111111111
7-Oct-2020, Afternoon, QLD, Seniors,0.09523809523809523,0.09523809523809523
7-Oct-2020, Evening, QLD, Kids,0.14285714285714285,0.14285714285714285
7-Oct-2020, Evening, QLD, Men,0.06349206349206349,0.06349206349206349
7-Oct-2020, Evening, QLD, Women,0.15873015873015872,0.15873015873015872
7-Oct-2020, Evening, QLD, Seniors,0.07936507936507936,0.07936507936507936
7-Oct-2020, Morning, NSW, Kids,0.25396825396825395,0.25396825396825395
7-Oct-2020, Morning, NSW, Men,0.5873015873015873,0.5873015873015873
7-Oct-2020, Morning, NSW, Women,0.5714285714285714,0.5714285714285714
7-Oct-2020, Morning, NSW, Seniors,0.25396825396825395,0.25396825396825395
7-Oct-2020, Afternoon, NSW, Kids,0.5555555555555556,0.5555555555555556
7-Oct-2020, Afternoon, NSW, Men,0.2222222222222222,0.2222222222222222
7-Oct-2020, Afternoon, NSW, Women,0.3968253968253968,0.3968253968253968
7-Oct-2020, Afternoon, NSW, Seniors,0.25396825396825395,0.25396825396825395
7-Oct-2020, Evening, NSW, Kids,0.36507936507936506,0.36507936507936506
7-Oct-2020, Evening, NSW, Men,0.5714285714285714,0.5714285714285714
7-Oct-2020, Evening, NSW, Women,0.42857142857142855,0.42857142857142855
7-Oct-2020, Evening, NSW, Seniors,0.3968253968253968,0.3968253968253968
7-Oct-2020, Morning, TAS, Kids,0.14285714285714285,0.14285714285714285
7-Oct-2020, Morning, TAS, Men,0.19047619047619047,0.19047619047619047
7-Oct-2020, Morning, TAS, Women,0.19047619047619047,0.19047619047619047
7-Oct-2020, Morning, TAS, Seniors,0.015873015873015872,0.015873015873015872
7-Oct-2020, Afternoon, TAS, Kids,0.20634920634920634,0.20634920634920634
7-Oct-2020, Afternoon, TAS, Men,0.15873015873015872,0.15873015873015872
7-Oct-2020, Afternoon, TAS, Women,0.20634920634920634,0.20634920634920634
7-Oct-2020, Afternoon, TAS, Seniors,0.047619047619047616,0.047619047619047616
7-Oct-2020, Evening, TAS, Kids,0.15873015873015872,0.15873015873015872
7-Oct-2020, Evening, TAS, Men,0.09523809523809523,0.09523809523809523
7-Oct-2020, Evening, TAS, Women,0.047619047619047616,0.047619047619047616
7-Oct-2020, Evening, TAS, Seniors,0.19047619047619047,0.19047619047619047
8-Oct-2020, Morning, WA, Kids,0.19047619047619047,0.19047619047619047
8-Oct-2020, Morning, WA, Men,0.015873015873015872,0.015873015873015872
8-Oct-2020, Morning, WA, Women,0.12698412698412698,0.12698412698412698
8-Oct-2020, Morning, WA, Seniors,0.07936507936507936,0.07936507936507936
8-Oct-2020, Afternoon, WA, Kids,0.12698412698412698,0.12698412698412698
8-Oct-2020, Afternoon, WA, Men,0.19047619047619047,0.19047619047619047
8-Oct-2020, Afternoon, WA, Women,0.1111111111111111,0.1111111111111111
8-Oct-2020, Afternoon, WA, Seniors,0.031746031746031744,0.031746031746031744
8-Oct-2020, Evening, WA, Kids,0.15873015873015872,0.15873015873015872
8-Oct-2020, Evening, WA, Men,0.015873015873015872,0.015873015873015872
8-Oct-2020, Evening, WA, Women,0.015873015873015872,0.015873015873015872
8-Oct-2020, Evening, WA, Seniors,0.12698412698412698,0.12698412698412698
8-Oct-2020, Morning, NT, Kids,0.15873015873015872,0.15873015873015872
8-Oct-2020, Morning, NT, Men,0.14285714285714285,0.14285714285714285
8-Oct-2020, Morning, NT, Women,0.047619047619047616,0.047619047619047616
8-Oct-2020, Morning, NT, Seniors,0.09523809523809523,0.09523809523809523
8-Oct-2020, Afternoon, NT, Kids,0.20634920634920634,0.20634920634920634
8-Oct-2020, Afternoon, NT, Men,0.09523809523809523,0.09523809523809523
8-Oct-2020, Afternoon, NT, Women,0.09523809523809523,0.09523809523809523
8-Oct-2020, Afternoon, NT, Seniors,0.12698412698412698,0.12698412698412698
8-Oct-2020, Evening, NT, Kids,0.1746031746031746,0.1746031746031746
8-Oct-2020, Evening, NT, Men,0.015873015873015872,0.015873015873015872
8-Oct-2020, Evening, NT, Women,0.06349206349206349,0.06349206349206349
8-Oct-2020, Evening, NT, Seniors,0.07936507936507936,0.07936507936507936
8-Oct-2020, Morning, SA, Kids,0.19047619047619047,0.19047619047619047
8-Oct-2020, Morning, SA, Men,0.30158730158730157,0.30158730158730157
8-Oct-2020, Morning, SA, Women,0.38095238095238093,0.38095238095238093
8-Oct-2020, Morning, SA, Seniors,0.2698412698412698,0.2698412698412698
8-Oct-2020, Afternoon, SA, Kids,0.3492063492063492,0.3492063492063492
8-Oct-2020, Afternoon, SA, Men,0.4126984126984127,0.4126984126984127
8-Oct-2020, Afternoon, SA, Women,0.12698412698412698,0.12698412698412698
8-Oct-2020, Afternoon, SA, Seniors,0.4444444444444444,0.4444444444444444
8-Oct-2020, Evening, SA, Kids,0.2698412698412698,0.2698412698412698
8-Oct-2020, Evening, SA, Men,0.42857142857142855,0.42857142857142855
8-Oct-2020, Evening, SA, Women,0.4603174603174603,0.4603174603174603
8-Oct-2020, Evening, SA, Seniors,0.3968253968253968,0.3968253968253968
8-Oct-2020, Morning, VIC, Kids,0.6190476190476191,0.6190476190476191
8-Oct-2020, Morning, VIC, Men,0.49206349206349204,0.49206349206349204
8-Oct-2020, Morning, VIC, Women,0.5555555555555556,0.5555555555555556
8-Oct-2020, Morning, VIC, Seniors,0.6666666666666666,0.6666666666666666
8-Oct-2020, Afternoon, VIC, Kids,0.38095238095238093,0.38095238095238093
8-Oct-2020, Afternoon, VIC, Men,0.5873015873015873,0.5873015873015873
